100 10
5 53 1
5 54 5
5 55 5
5 56 8
5 57 5
5 58 8
5 59 2
5 60 4
5 61 9
5 62 2
5 63 9
5 64 9
5 65 2
5 66 1
5 67 4
5 68 3
5 69 9
5 70 6
5 71 3
5 72 5
5 73 8
5 74 9
5 75 0
5 76 4
5 77 3
5 78 0
5 79 6
5 80 4
5 81 1
5 82 6
5 83 5
5 84 2
5 85 7
5 86 4
5 87 2
5 88 7
5 89 6
5 90 1
5 91 7
5 92 5
5 93 1
5 94 3
5 95 4
5 96 5
5 97 5
5 98 0
5 99 9
6 7 2
6 8 1
6 9 4
6 10 0
6 11 9
6 12 2
6 13 7
6 14 0
6 15 7
6 16 6
6 17 9
6 18 7
6 19 6
6 20 0
6 21 6
6 22 1
6 23 6
6 24 1
6 25 1
6 26 5
6 27 9
6 28 3
6 29 6
6 30 9
6 31 6
6 32 2
6 33 9
6 34 0
6 35 5
6 36 1
6 37 4
6 38 3
6 39 6
6 40 2
6 41 3
6 42 1
6 43 7
6 44 9
6 45 3
6 46 9
6 47 1
6 48 3
6 49 1
6 50 8
6 51 6
6 52 5
6 53 7
6 54 9
6 55 3
6 56 2
6 57 1
6 58 6
6 59 8
6 60 4
6 61 6
6 62 6
6 63 8
6 64 4
6 65 2
6 66 1
6 67 8
6 68 8
6 69 8
6 70 4
6 71 1
6 72 5
6 73 5
6 74 9
6 75 0
6 76 1
6 77 7
6 78 0
6 79 6
6 80 7
6 81 2
6 82 5
6 83 3
6 84 4
6 85 3
6 86 8
6 87 8
6 88 9
6 89 4
6 90 3
6 91 2
6 92 9
6 93 0
6 94 7
6 95 0
6 96 9
6 97 9
6 98 2
6 99 5
7 8 3
7 9 9
7 10 4
7 11 6
7 12 5
7 13 7
7 14 6
7 15 4
7 16 0
7 17 8
7 18 3
7 19 3
7 20 4
7 21 9
7 22 1
7 23 8
7 24 3
7 25 4
7 26 5
7 27 1
7 28 2
7 29 6
7 30 3
7 31 7
7 32 9
7 33 0
7 34 5
7 35 6
7 36 0
7 37 5
7 38 7
7 39 4
7 40 8
7 41 0
7 42 9
7 43 2
7 44 9
7 45 0
7 46 2
7 47 7
7 48 3
7 49 5
7 50 2
7 51 5
7 52 0
7 53 5
7 54 8
7 55 9
7 56 3
7 57 8
7 58 7
7 59 7
7 60 2
7 61 5
7 62 0
7 63 4
7 64 0
7 65 6
7 66 1
7 67 4
7 68 6
7 69 6
7 70 6
7 71 9
7 72 4
7 73 1
7 74 7
7 75 0
7 76 3
7 77 5
7 78 7
7 79 5
7 80 7
7 81 0
7 82 1
7 83 8
7 84 9
7 85 1
7 86 8
7 87 9
7 88 1
7 89 7
7 90 3
7 91 0
7 92 8
7 93 9
7 94 3
7 95 6
7 96 8
7 97 2
7 98 8
7 99 2
8 9 9
8 10 0
8 11 8
8 12 1
8 13 1
8 14 2
8 15 3
8 16 9
8 17 1
8 18 6
8 19 8
8 20 2
8 21 6
8 22 0
8 23 8
8 24 6
8 25 7
8 26 0
8 27 5
8 28 3
8 29 0
8 30 5
8 31 5
8 32 0
8 33 1
8 34 9
8 35 3
8 36 1
8 37 5
8 38 5
8 39 8
8 40 4
8 41 3
8 42 1
8 43 1
8 44 7
8 45 0
8 46 1
8 47 8
8 48 9
8 49 7
8 50 5
8 51 0
8 52 5
8 53 2
8 54 3
8 55 5
8 56 6
8 57 1
8 58 2
8 59 1
8 60 8
8 61 4
8 62 4
8 63 0
8 64 3
8 65 8
8 66 8
8 67 2
8 68 9
8 69 2
8 70 7
8 71 4
8 72 2
8 73 4
8 74 5
8 75 7
8 76 5
8 77 4
8 78 6
8 79 0
8 80 6
8 81 2
8 82 8
8 83 3
8 84 3
8 85 3
8 86 9
8 87 2
8 88 2
8 89 5
8 90 6
8 91 4
8 92 1
8 93 1
8 94 0
8 95 7
8 96 4
8 97 8
8 98 4
8 99 5
9 10 0
9 11 2
9 12 9
9 13 4
9 14 7
9 15 9
9 16 7
9 17 5
9 18 8
9 19 2
9 20 0
9 21 4
9 22 5
9 23 2
9 24 5
9 25 0
9 26 0
9 27 4
9 28 5
9 29 3
9 30 0
9 31 7
9 32 2
9 33 1
9 34 3
9 35 8
9 36 5
9 37 1
9 38 1
9 39 3
9 40 5
9 41 4
9 42 4
9 43 2
9 44 9
9 45 5
9 46 6
9 47 7
9 48 0
9 49 0
9 50 2
9 51 2
9 52 0
9 53 6
9 54 5
9 55 1
9 56 7
9 57 2
9 58 2
9 59 3
9 60 8
9 61 0
9 62 5
9 63 4
9 64 0
9 65 6
9 66 3
9 67 1
9 68 6
9 69 4
9 70 4
9 71 2
9 72 4
9 73 8
9 74 0
9 75 4
9 76 3
9 77 7
9 78 0
9 79 1
9 80 2
9 81 1
9 82 1
9 83 6
9 84 5
9 85 4
9 86 3
9 87 9
9 88 8
9 89 4
9 90 5
9 91 7
9 92 5
9 93 2
9 94 7
9 95 7
9 96 5
9 97 6
9 98 0
9 99 2
10 11 3
10 12 1
10 13 0
10 14 9
10 15 5
10 16 5
10 17 0
10 18 4
10 19 5
10 20 3
10 21 3
10 22 7
10 23 4
10 24 3
10 25 1
10 26 2
10 27 4
10 28 2
10 29 4
10 30 4
10 31 6
10 32 5
10 33 9
10 34 2
10 35 0
10 36 1
10 37 8
10 38 0
10 39 2
10 40 0
10 41 6
10 42 2
10 43 3
10 44 8
10 45 3
10 46 0
10 47 4
10 48 5
10 49 0
10 50 9
10 51 2
10 52 8
10 53 3
10 54 5
10 55 5
10 56 3
10 57 8
10 58 7
10 59 2
10 60 5
10 61 7
10 62 9
10 63 1
10 64 7
10 65 0
10 66 1
10 67 8
10 68 6
10 69 5
10 70 2
10 71 1
10 72 7
10 73 3
10 74 2
10 75 8
10 76 3
10 77 7
10 78 0
10 79 4
10 80 8
10 81 1
10 82 5
10 83 8
10 84 9
10 85 8
10 86 1
10 87 6
10 88 5
10 89 6
10 90 2
10 91 0
10 92 5
10 93 6
10 94 1
10 95 9
10 96 5
10 97 8
10 98 8
10 99 7
11 12 3
11 13 4
11 14 3
11 15 1
11 16 0
11 17 1
11 18 8
11 19 6
11 20 6
11 21 5
11 22 3
11 23 4
11 24 0
11 25 9
11 26 8
11 27 3
11 28 2
11 29 8
11 30 1
11 31 6
11 32 3
11 33 6
11 34 0
11 35 9
11 36 8
11 37 4
11 38 2
11 39 7
11 40 0
11 41 7
11 42 5
11 43 6
11 44 2
11 45 9
11 46 3
11 47 5
11 48 7
11 49 8
11 50 3
11 51 2
11 52 1
11 53 4
11 54 7
11 55 0
11 56 9
11 57 4
11 58 0
11 59 5
11 60 9
11 61 5
11 62 8
11 63 8
11 64 6
11 65 9
11 66 4
11 67 3
11 68 2
11 69 5
11 70 7
11 71 0
11 72 0
11 73 7
11 74 4
11 75 2
11 76 3
11 77 1
11 78 9
11 79 6
11 80 0
11 81 1
11 82 8
11 83 2
11 84 3
11 85 1
11 86 7
11 87 1
11 88 1
11 89 9
11 90 2
11 91 8
11 92 1
11 93 8
11 94 5
11 95 1
11 96 9
11 97 0
11 98 3
11 99 9
12 13 7
12 14 5
12 15 7
12 16 7
12 17 1
12 18 9
12 19 5
12 20 0
12 21 7
12 22 0
12 23 9
12 24 3
12 25 9
12 26 4
12 27 8
12 28 4
12 29 1
12 30 6
12 31 7
12 32 1
12 33 5
12 34 5
12 35 8
12 36 8
12 37 9
12 38 1
12 39 8
12 40 9
12 41 8
12 42 8
12 43 4
12 44 9
12 45 8
12 46 2
12 47 8
12 48 4
12 49 5
12 50 1
12 51 5
12 52 4
12 53 2
12 54 7
12 55 1
12 56 7
12 57 1
12 58 2
12 59 0
12 60 5
12 61 4
12 62 6
12 63 3
12 64 0
12 65 9
12 66 3
12 67 6
12 68 3
12 69 6
12 70 7
12 71 3
12 72 1
12 73 9
12 74 3
12 75 7
12 76 2
12 77 0
12 78 8
12 79 1
12 80 4
12 81 5
12 82 9
12 83 3
12 84 3
12 85 4
12 86 4
12 87 7
12 88 7
12 89 6
12 90 4
12 91 6
12 92 1
12 93 2
12 94 3
12 95 1
12 96 1
12 97 6
12 98 0
12 99 6
13 14 6
13 15 4
13 16 8
13 17 8
13 18 8
13 19 3
13 20 0
13 21 9
13 22 1
13 23 4
13 24 4
13 25 9
13 26 1
13 27 2
13 28 2
13 29 2
13 30 1
13 31 3
13 32 6
13 33 6
13 34 3
13 35 3
13 36 7
13 37 0
13 38 8
13 39 5
13 40 0
13 41 8
13 42 0
13 43 6
13 44 9
13 45 9
13 46 3
13 47 6
13 48 6
13 49 5
13 50 4
13 51 5
13 52 8
13 53 8
13 54 2
13 55 7
13 56 8
13 57 8
13 58 5
13 59 8
13 60 9
13 61 4
13 62 6
13 63 0
13 64 1
13 65 5
13 66 8
13 67 1
13 68 8
13 69 7
13 70 2
13 71 6
13 72 9
13 73 1
13 74 6
13 75 8
13 76 3
13 77 7
13 78 0
13 79 2
13 80 0
13 81 1
13 82 5
13 83 6
13 84 4
13 85 1
13 86 3
13 87 8
13 88 4
13 89 8
13 90 4
13 91 0
13 92 7
13 93 9
13 94 3
13 95 1
13 96 2
13 97 0
13 98 8
13 99 3
14 15 5
14 16 9
14 17 6
14 18 0
14 19 2
14 20 5
14 21 8
14 22 4
14 23 4
14 24 6
14 25 9
14 26 1
14 27 4
14 28 4
14 29 9
14 30 1
14 31 4
14 32 6
14 33 1
14 34 5
14 35 1
14 36 8
14 37 4
14 38 5
14 39 0
14 40 6
14 41 1
14 42 3
14 43 7
14 44 3
14 45 4
14 46 7
14 47 2
14 48 0
14 49 8
14 50 5
14 51 1
14 52 8
14 53 3
14 54 3
14 55 4
14 56 5
14 57 3
14 58 8
14 59 0
14 60 2
14 61 6
14 62 4
14 63 8
14 64 5
14 65 6
14 66 5
14 67 9
14 68 8
14 69 1
14 70 6
14 71 5
14 72 4
14 73 8
14 74 1
14 75 7
14 76 9
14 77 9
14 78 4
14 79 5
14 80 1
14 81 4
14 82 8
14 83 5
14 84 4
14 85 7
14 86 5
14 87 2
14 88 8
14 89 4
14 90 1
14 91 6
14 92 1
14 93 8
14 94 9
14 95 6
14 96 5
14 97 0
14 98 8
14 99 0
15 16 9
15 17 5
15 18 4
15 19 3
15 20 1
15 21 0
15 22 9
15 23 1
15 24 4
15 25 9
15 26 8
15 27 5
15 28 2
15 29 7
15 30 9
15 31 7
15 32 8
15 33 4
15 34 7
15 35 3
15 36 4
15 37 1
15 38 8
15 39 7
15 40 7
15 41 0
15 42 2
15 43 7
15 44 1
15 45 1
15 46 8
15 47 6
15 48 7
15 49 4
15 50 5
15 51 7
15 52 2
15 53 4
15 54 4
15 55 1
15 56 4
15 57 4
15 58 3
15 59 5
15 60 3
15 61 3
15 62 3
15 63 0
15 64 3
15 65 9
15 66 2
15 67 8
15 68 4
15 69 9
15 70 4
15 71 6
15 72 3
15 73 1
15 74 3
15 75 5
15 76 8
15 77 7
15 78 8
15 79 5
15 80 5
15 81 7
15 82 7
15 83 3
15 84 3
15 85 9
15 86 7
15 87 7
15 88 7
15 89 6
15 90 0
15 91 1
15 92 4
15 93 0
15 94 3
15 95 1
15 96 8
15 97 2
15 98 4
15 99 9
16 17 7
16 18 0
16 19 5
16 20 8
16 21 7
16 22 9
16 23 2
16 24 9
16 25 2
16 26 6
16 27 2
16 28 5
16 29 1
16 30 3
16 31 4
16 32 5
16 33 8
16 34 5
16 35 3
16 36 8
16 37 1
16 38 3
16 39 3
16 40 6
16 41 9
16 42 0
16 43 3
16 44 5
16 45 4
16 46 6
16 47 9
16 48 8
16 49 9
16 50 4
16 51 0
16 52 7
16 53 8
16 54 1
16 55 2
16 56 4
16 57 9
16 58 4
16 59 0
16 60 0
16 61 6
16 62 2
16 63 7
16 64 1
16 65 5
16 66 9
16 67 7
16 68 1
16 69 7
16 70 0
16 71 3
16 72 1
16 73 2
16 74 0
16 75 9
16 76 5
16 77 5
16 78 5
16 79 2
16 80 6
16 81 2
16 82 8
16 83 8
16 84 2
16 85 7
16 86 4
16 87 7
16 88 9
16 89 0
16 90 0
16 91 4
16 92 2
16 93 8
16 94 0
16 95 6
16 96 2
16 97 3
16 98 6
16 99 9
17 18 4
17 19 2
17 20 5
17 21 1
17 22 1
17 23 8
17 24 5
17 25 4
17 26 4
17 27 0
17 28 2
17 29 3
17 30 1
17 31 1
17 32 2
17 33 9
17 34 2
17 35 1
17 36 2
17 37 8
17 38 5
17 39 0
17 40 0
17 41 7
17 42 1
17 43 8
17 44 3
17 45 5
17 46 9
17 47 6
17 48 9
17 49 3
17 50 6
17 51 6
17 52 2
17 53 0
17 54 9
17 55 7
17 56 6
17 57 6
17 58 5
17 59 2
17 60 7
17 61 8
17 62 3
17 63 2
17 64 0
17 65 6
17 66 0
17 67 0
17 68 3
17 69 9
17 70 1
17 71 8
17 72 8
17 73 4
17 74 6
17 75 0
17 76 2
17 77 7
17 78 3
17 79 9
17 80 7
17 81 6
17 82 9
17 83 5
17 84 5
17 85 0
17 86 4
17 87 0
17 88 9
17 89 2
17 90 4
17 91 7
17 92 2
17 93 5
17 94 8
17 95 6
17 96 8
17 97 5
17 98 6
17 99 3
18 19 4
18 20 3
18 21 7
18 22 9
18 23 3
18 24 2
18 25 2
18 26 0
18 27 5
18 28 1
18 29 4
18 30 9
18 31 4
18 32 0
18 33 3
18 34 2
18 35 3
18 36 5
18 37 2
18 38 6
18 39 1
18 40 4
18 41 0
18 42 4
18 43 6
18 44 4
18 45 5
18 46 2
18 47 1
18 48 4
18 49 5
18 50 8
18 51 9
18 52 5
18 53 2
18 54 5
18 55 5
18 56 1
18 57 7
18 58 9
18 59 3
18 60 3
18 61 8
18 62 8
18 63 2
18 64 7
18 65 6
18 66 4
18 67 0
18 68 1
18 69 4
18 70 4
18 71 9
18 72 4
18 73 8
18 74 0
18 75 1
18 76 6
18 77 0
18 78 3
18 79 9
18 80 1
18 81 2
18 82 6
18 83 7
18 84 1
18 85 9
18 86 9
18 87 7
18 88 2
18 89 0
18 90 3
18 91 5
18 92 2
18 93 0
18 94 9
18 95 4
18 96 4
18 97 7
18 98 0
18 99 8
19 20 2
19 21 6
19 22 7
19 23 0
19 24 7
19 25 5
19 26 4
19 27 1
19 28 9
19 29 3
19 30 9
19 31 0
19 32 9
19 33 2
19 34 5
19 35 8
19 36 9
19 37 5
19 38 8
19 39 7
19 40 8
19 41 0
19 42 0
19 43 1
19 44 8
19 45 1
19 46 1
19 47 8
19 48 4
19 49 0
19 50 4
19 51 8
19 52 1
19 53 2
19 54 6
19 55 3
19 56 9
19 57 5
19 58 3
19 59 2
19 60 1
19 61 3
19 62 0
19 63 3
19 64 3
19 65 7
19 66 7
19 67 6
19 68 5
19 69 4
19 70 1
19 71 1
19 72 6
19 73 8
19 74 5
19 75 5
19 76 6
19 77 6
19 78 0
19 79 0
19 80 3
19 81 5
19 82 0
19 83 8
19 84 6
19 85 7
19 86 5
19 87 0
19 88 3
19 89 8
19 90 4
19 91 3
19 92 4
19 93 1
19 94 3
19 95 7
19 96 6
19 97 2
19 98 1
19 99 3
20 21 9
20 22 9
20 23 3
20 24 4
20 25 8
20 26 1
20 27 1
20 28 5
20 29 2
20 30 1
20 31 9
20 32 8
20 33 2
20 34 4
20 35 7
20 36 1
20 37 6
20 38 0
20 39 0
20 40 3
20 41 1
20 42 0
20 43 0
20 44 2
20 45 5
20 46 0
20 47 6
20 48 6
20 49 2
20 50 7
20 51 0
20 52 0
20 53 8
20 54 2
20 55 4
20 56 9
20 57 6
20 58 4
20 59 1
20 60 1
20 61 5
20 62 8
20 63 5
20 64 7
20 65 8
20 66 1
20 67 4
20 68 3
20 69 9
20 70 2
20 71 2
20 72 1
20 73 2
20 74 9
20 75 9
20 76 3
20 77 3
20 78 1
20 79 5
20 80 8
20 81 6
20 82 1
20 83 8
20 84 4
20 85 3
20 86 9
20 87 5
20 88 0
20 89 3
20 90 6
20 91 8
20 92 6
20 93 4
20 94 1
20 95 5
20 96 9
20 97 1
20 98 4
20 99 3
21 22 9
21 23 8
21 24 9
21 25 4
21 26 7
21 27 7
21 28 5
21 29 2
21 30 9
21 31 5
21 32 2
21 33 5
21 34 0
21 35 7
21 36 0
21 37 3
21 38 9
21 39 5
21 40 9
21 41 3
21 42 4
21 43 0
21 44 1
21 45 9
21 46 0
21 47 7
21 48 5
21 49 9
21 50 1
21 51 3
21 52 9
21 53 5
21 54 2
21 55 4
21 56 6
21 57 6
21 58 4
21 59 8
21 60 2
21 61 9
21 62 1
21 63 9
21 64 3
21 65 3
21 66 2
21 67 9
21 68 8
21 69 8
21 70 6
21 71 1
21 72 2
21 73 7
21 74 4
21 75 8
21 76 1
21 77 9
21 78 0
21 79 6
21 80 0
21 81 9
21 82 7
21 83 6
21 84 8
21 85 1
21 86 5
21 87 8
21 88 6
21 89 1
21 90 9
21 91 7
21 92 1
21 93 4
21 94 6
21 95 0
21 96 5
21 97 6
21 98 6
21 99 9
22 23 9
22 24 5
22 25 5
22 26 2
22 27 3
22 28 9
22 29 8
22 30 9
22 31 7
22 32 8
22 33 8
22 34 2
22 35 7
22 36 6
22 37 2
22 38 0
22 39 9
22 40 4
22 41 2
22 42 0
22 43 4
22 44 4
22 45 5
22 46 0
22 47 4
22 48 4
22 49 3
22 50 5
22 51 1
22 52 9
22 53 9
22 54 9
22 55 5
22 56 7
22 57 9
22 58 7
22 59 5
22 60 1
22 61 1
22 62 3
22 63 3
22 64 6
22 65 7
22 66 4
22 67 7
22 68 0
22 69 3
22 70 5
22 71 9
22 72 6
22 73 7
22 74 0
22 75 8
22 76 6
22 77 7
22 78 9
22 79 7
22 80 2
22 81 7
22 82 1
22 83 8
22 84 3
22 85 4
22 86 4
22 87 0
22 88 4
22 89 8
22 90 1
22 91 6
22 92 1
22 93 5
22 94 7
22 95 4
22 96 0
22 97 7
22 98 5
22 99 3
23 24 1
23 25 7
23 26 0
23 27 6
23 28 5
23 29 6
23 30 1
23 31 2
23 32 9
23 33 8
23 34 0
23 35 9
23 36 4
23 37 1
23 38 9
23 39 1
23 40 0
23 41 0
23 42 3
23 43 2
23 44 7
23 45 6
23 46 5
23 47 1
23 48 2
23 49 1
23 50 6
23 51 8
23 52 3
23 53 2
23 54 2
23 55 3
23 56 4
23 57 8
23 58 6
23 59 2
23 60 3
23 61 3
23 62 6
23 63 2
23 64 7
23 65 4
23 66 0
23 67 6
23 68 8
23 69 7
23 70 6
23 71 8
23 72 3
23 73 0
23 74 8
23 75 1
23 76 8
23 77 1
23 78 2
23 79 3
23 80 1
23 81 7
23 82 1
23 83 1
23 84 1
23 85 0
23 86 6
23 87 2
23 88 4
23 89 5
23 90 7
23 91 7
23 92 1
23 93 3
23 94 0
23 95 2
23 96 1
23 97 4
23 98 5
23 99 8
24 25 4
24 26 2
24 27 3
24 28 1
24 29 8
24 30 5
24 31 9
24 32 2
24 33 8
24 34 4
24 35 8
24 36 2
24 37 2
24 38 3
24 39 8
24 40 4
24 41 2
24 42 2
24 43 7
24 44 9
24 45 8
24 46 0
24 47 0
24 48 8
24 49 2
24 50 0
24 51 2
24 52 5
24 53 8
24 54 0
24 55 1
24 56 4
24 57 3
24 58 5
24 59 7
24 60 4
24 61 7
24 62 1
24 63 7
24 64 3
24 65 1
24 66 3
24 67 6
24 68 5
24 69 7
24 70 1
24 71 5
24 72 2
24 73 2
24 74 1
24 75 5
24 76 8
24 77 2
24 78 3
24 79 3
24 80 6
24 81 7
24 82 6
24 83 4
24 84 9
24 85 0
24 86 6
24 87 4
24 88 6
24 89 7
24 90 1
24 91 4
24 92 3
24 93 3
24 94 7
24 95 4
24 96 3
24 97 6
24 98 1
24 99 5
25 26 8
25 27 6
25 28 2
25 29 5
25 30 8
25 31 7
25 32 5
25 33 3
25 34 2
25 35 7
25 36 3
25 37 2
25 38 0
25 39 6
25 40 7
25 41 0
25 42 3
25 43 8
25 44 0
25 45 7
25 46 5
25 47 8
25 48 3
25 49 6
25 50 7
25 51 0
25 52 8
25 53 2
25 54 9
25 55 0
25 56 4
25 57 0
25 58 3
25 59 2
25 60 6
25 61 1
25 62 1
25 63 1
25 64 3
25 65 1
25 66 9
25 67 1
25 68 1
25 69 5
25 70 7
25 71 5
25 72 2
25 73 5
25 74 1
25 75 5
25 76 4
25 77 1
25 78 7
25 79 4
25 80 0
25 81 1
25 82 7
25 83 3
25 84 4
25 85 0
25 86 5
25 87 7
25 88 4
25 89 2
25 90 4
25 91 4
25 92 3
25 93 6
25 94 9
25 95 8
25 96 8
25 97 3
25 98 9
25 99 7
26 27 5
26 28 4
26 29 7
26 30 1
26 31 0
26 32 2
26 33 0
26 34 9
26 35 1
26 36 8
26 37 6
26 38 2
26 39 6
26 40 4
26 41 2
26 42 1
26 43 8
26 44 3
26 45 8
26 46 7
26 47 0
26 48 0
26 49 4
26 50 3
26 51 4
26 52 9
26 53 9
26 54 1
26 55 6
26 56 2
26 57 3
26 58 6
26 59 3
26 60 9
26 61 8
26 62 7
26 63 0
26 64 8
26 65 4
26 66 3
26 67 1
26 68 8
26 69 8
26 70 6
26 71 1
26 72 9
26 73 0
26 74 5
26 75 5
26 76 7
26 77 6
26 78 3
26 79 5
26 80 9
26 81 4
26 82 3
26 83 8
26 84 9
26 85 4
26 86 6
26 87 5
26 88 8
26 89 7
26 90 6
26 91 0
26 92 5
26 93 7
26 94 2
26 95 2
26 96 0
26 97 8
26 98 2
26 99 9
27 28 1
27 29 1
27 30 4
27 31 1
27 32 1
27 33 6
27 34 5
27 35 7
27 36 3
27 37 4
